username,rating,date,review_text,pros,cons
Elena Ng,5,7 months ago,"This is one of my holy grail moisturizers. My skin became dry after I turned 30, and most products I tried were either not moist enough or too thick and heavy for morning used. This CeraVe Daily Moisturizing Lotion has no fragrance scent, so it's good for who has sensitive skin. The pump bottle design helps me get all the product inside easily.",,
Giustina Sc,3,7 months ago,"Non mi è piaciuto, a me personalmente ha fatto uscire imperfezioni, non sarà adatto alla mia pelle, il profumo ottimo, mi dispiace molto perché avevo alte aspettative!",,
Lojain Bo,5,7 months ago,"It feels really good in the skin, 100% recommend it! and packaging is awesome, and smells good! You can get it in Walmart or target, and the ingredients are not bad on your skin",,
Allie He,4,7 months ago,"This product is one of the very first ones i got the packaging was very cute and it’s plastic,it doesn’t have any scents ,and it does help make the skin soft,the texture is soft and milky,the ingredients are water,glycerin,alcohol ect.",,
Maria Elena Lo,5,7 months ago,"Lo utilizzo mattina e sera , per lavare e struccare il viso , ho la pelle molto delicata , questo detergente non lascia in filo di rossore , pelle morbida ed idratata. Molto pratico da utilizzare , il dosatore ti aiuta con la giusta quantità!",,
Terina Wa,5,7 months ago,"Great texture, also has worked wonders for my skin and i appreciate this product so much for that, the packaging is really simple and not overdone or underdone which i like about it",,
Lily R.,5,7 months ago,"I have sensitive skin, and Cerave delivers every time. When o wake up I use Cerave Facial Moisturizer pairs really well with the Cerave Facial Cleanser. It has a light scent that is not overbearing and lathers heavenly. Leaves your skin so soft! Cerave Is a Great Affordable Line when it comes to skincare. I recommend this brand to any one because they have it all.!",,
Sophie Pa,5,7 months ago,I absolutely recommend this moisturizer from Sarah is so good for the skin. The ingredients are so clean and they're cruelty free and it just makes your skin so like glowing and the scent is like very organic and like you don't really like you can't it's not like toxic or like hard smell!!!!,,
Stephanie Ro,5,7 months ago,"I have been using this cerave lotion for as long as i can remember. It is smooth and thin not thick. easy to rub in. It has no scent, which is actually better for the skin. great lotion for sensitive skin and acne prone skin.",,
Malik L.,5,7 months ago,"Great hydrating moisturizer,have tried many others but this is by far is the best! Very lightweight lotion can use on face and body since it is not scented leading me to buy an even bigger bottle! Packing is exactly what i need as i apply sparingly throughout the day",,
Ahmed E.,5,7 months ago,This is very good product with good ingredients. It is effective and a good moisturizer since it lasts long is easy on my skin. The packaging is amazing and makes it very easy to travel with.,,
Sandra L.,5,7 months ago,"Vraiment une bonne crème pour le corps, très efficace . J'aime bien, ça a la texture d'un lait , elle hydrate bien . Et en plus, elle n'est pas chère.",,
Victoria Ca,4,7 months ago,"I’ve been using CeraVe’s famous moisturizer, and it has made a significant difference in my skin. It has been incredibly helpful in reducing my acne and fading my dark spots. I also noticed that applying it before my makeup prevents caking and makes my makeup feel lighter. Highly recommend!",,
Mikayla Ro,4,7 months ago,Ok this cleanser is kinda good the texture of it is like soft and creamy that’s one thing I like abt it the scent does really smell nice too me the packaging is obviously good I love how it is some face cleanser doesn’t really have the best packaging but this on is really good but I use this on my face a lot and it doesn’t really help with my acne at all I really want something that’s gonna clear my acne I had this for so long and I was really hoping this face moisturizer here was gonna help it,,
Oraidy Fe,5,7 months ago,This lotion it’s really good. ingredients natural. I love the packaging. it doesn’t have a scent but i like the texture and it’s really effectiveness i really like it. It’s good for all kind of skins.,,
Melanny Co,5,7 months ago,"Exfolia, suaviza y suaviza la piel extremadamente seca, áspera y con baches. Ayuda a proteger la piel de irritantes nocivos. Ayuda a restaurar",,
Phoebe T.,5,8 months ago,I like this moisturizer because it is suitable for both me and my husband skin type ( I have combination and he is dry skin) it is great to use everyday. There is no scent which is good because their no alcohol/scent that will irritated your skin,,
Rachael E.,5,8 months ago,I received this as a sample and really ended up liking it. It’s very hydrating without leaving a sticky/caked residue. I will be purchasing when my current moisturizer runs out. Not much of a scent to it which I like.,,
Madison St,5,8 months ago,This produce is truly amazing!! I use it every single morning and night and have for 3 years now. I have super sensitive and acne prone skin and I have no issues.,,
Fatima Ai,5,8 months ago,"mi lascia un finish leggero e non unto che adoro, l’odore è gradevole e l’effetto è molto rimpolpato e idratante. il packaging è molto comodo per dosare la dose.",,
Alan B.,3,8 months ago,Part of my morning routine. I really feel like the product makes my hands and face and whole body feel softer and more moisturized. I use it every morning and highly recommended to anyone,,
Andrea Co,5,8 months ago,"Me encanta esta crema porque me hidrata mucho mi rostro ayuda a que mi maquillaje quede mejor y amo los ingredientes que contiene, sin duda alguna me encanta su textura y me ha ayudado con mi acné además su olor es muy bueno a comparación de otras cremas.",,
Li L.,5,8 months ago,"This product works perfectly for the sandwich method with retinol. I start with retinol, and finish with this thick moisturizer. It has significantly helped reduce the irritation from retinol. Although I've only used it for seven days, my skin has already stopped peeling. It's also an excellent moisturizer for the dry skin on my arms, not greasy and keeps my skin soft for hours",,
Katherine R.,5,8 months ago,My favorite moisturizer! I've been using this for 4 years now and it still continues to be my favorite. It keeps my skin looking hydrated and bouncy all year round. I like to apply more during the winter to help prevent my face from looking dry. I've had no issue with it making my skin breakout. I've recommended it to friends and family and they also love how soft it leaves their face. For the price you can't go wrong with this moisturizer.,,
Ilona S.,5,8 months ago,Cerave is really amazing! I’ve tried on my face and a few days my face felt so soft! Everything was natural! It’s great moisturizer and it doesn’t feel oily at all!,,
Ella Wi,4,8 months ago,"This product definitely worked well with my skin type (combination skin), so far it has helped me reduce dry skin, and is making my skin extremely smooth and soft to touch! The packaging is amazing as it makes it easy and quick for product to come out, I also try to avoid scented products, so this is perfect as it’s scent-free! I would definitely recommend this:)",,
Taytum Ke,5,8 months ago,"My first EVER moisturizing lotion I’ve ever used, and I’ve been using it for almost 4 years now. This product gets rid of dry skin and softens the skin. The moisturizer is light weight and has a soft smell to it! ￼",,
Sage Ba,5,8 months ago,I use the lotion on a daily basis and it definitely helps moisturize my skin. This product goes on very smooth. The packaging could be cuter but the scent is good.,,
Jeshlimar Me,5,8 months ago,"The CeraVe Daily Moisturizing Cream is a game-changer for my skin. Its rich and creamy texture is incredibly hydrating without feeling greasy or heavy on the skin. I love how it absorbs quickly, leaving my skin feeling soft and nourished throughout the day. The formula is gentle and non-irritating, making it suitable for sensitive skin types like mine. I've noticed a significant improvement in my skin's overall texture and hydration since incorporating this moisturizing cream into my daily routine. I highly recommend CeraVe Daily Moisturizing Cream to anyone looking for a deeply hydrating and skin-loving moisturizer.",,
Sofiia S.,5,8 months ago,"I have very dry, problematic skin. CeraVe Daily Moisturizing Lotion was great for my skin type. I have a large volume. The cream is well distributed on the body and quickly absorbed. After use, the skin becomes moisturized and pleasant to the touch, soft. The texture is nice. There is a smell, but it is almost imperceptible, light, and after a while it disappears altogether. High-quality plastic packaging, large volume, convenient dispenser. For daily use as a body moisturizer, I love this lotion. I know that many people apply it to their face, but I only use it on my body.",,
Nincyca D.,5,8 months ago,"CeraVe Daily Moisturizing Lotion is lightweight,non-greasy, and deeply hydrating. It effectively nourishes normal to dry skin, leaving it smooth with a milk scent.",,
.,5,8 months ago,"CeraVe Daily Moisturizing Lotion is lightweight, non-greasy, and hydrating. Absorbs quickly, it’s fragrance-free and gentle, making it ideal for sensitive skin. Overall, it’s an excellent, reliable option for everyday use, especially if you have dry or combination skin.",,
Alondra Ca,5,8 months ago,I love the effect that it does on my skin and it makes it so smooth the texture is so soft the packaging is well done the ingredients moisturizes my skin,,
Jenni Wa,5,8 months ago,This moisturizer is the best for dry skin. It’s so light on the skin and has no fragrance. The pump bottle is great for not contaminating the product and is perfect for applying after washing your face.,,
Jazmin Ba,5,8 months ago,"I waited so long until I decided to buy this product, it not only keeps your skin moisturized but with a shiny natural finish. I love this lotion. Ingredients are the best. Packaging is perfect it doesn’t take a lot of space and the scent is soft.",,
Kiea Re,5,8 months ago,"I have no idea what is in it that makes my face so smooth is incredible! The bottle lasts ages and it feels so nice and smooth on my skin. It doesn’t have a smell, again which i like but the way the packaging looks is so good and the twisty thing to open and close the pump is so useful.",,
Sharon Ob,5,8 months ago,"Yes they are very helpful CeraVe moisturizer is excellent for oily skin. It provides hydration without clogging pores, thanks to its lightweight, non-greasy formula. It did not have any foul scent and came nicely packaged!",,
Sarah Ox,5,8 months ago,This is my go to daily moisturizer for my skin. It smells great and always leaves my skin feeling very soft. I use along with my other CeraVe face wash and moisturizer. They’re recommended by dermatologists and also affordable.,,
Poppy Sa,5,8 months ago,"The texture is very soft and it quickly absorbs the lotion, the pump gets the right amount on your hand, and it smells so nice. It helped my dry skin turn soft again",,
Brian O.,5,8 months ago,"This is a great lotion! It is good for all skin types, including sensitive skin, given that it is dye and fragrance free. I often recommend Cerave branded products to any and all.",,
Him Ro,5,8 months ago,"The Packaging was on point with a Scent of apples and pineapple and a Texture of heaven, Its Effectiveness to the skin is great and it has great Ingredients for sensitive or allergen people.",,
Adri Ga,5,8 months ago,This daily moisturizing lotion is very good on dry skin. It is fragrance free and the ingredients combine to the perfect formula to treat dry skin. The packaging is very well made with a pump. I love this moisturizer for my dry skin!,,
Lexi Du,5,8 months ago,This is my go to moisturizer i use it almost everyday I think this product is one of the best ones I’ve tried.even when my skin starts to get really dry I can always count on it to bring it back and fill my skin with moisturizer.this product has many amazing ingredients for your skin and unlike others has no scent to it.,,
Maria P.,5,8 months ago,"With a light texture it is impressive, I love that it hydrates me with just a little bit, a neutral holor, the ingredients are perfect and absorbs quickly!",,
Lexi B.,5,8 months ago,"Feels really nice on the skin for dry skin. The pump is really nice. It is fragrance free, and has Hyaluronic acid. It is a really good product and I love CeraVe as a brand.",,
Miranda Mo,5,8 months ago,It makes your skin so soft I rate it a 10/10 like the packaging is very outstanding and I would recommend it to someone with skincare dryness or wet,,
Tiffany D,5,8 months ago,this has helped me through so much! i have pretty sensitive skin and its never broken me out before! i have lots of cerave products and this is one of my favorites. i really need to get a new one since im almost out.,,
Bianca Pa,5,8 months ago,THIS HELPED MY ACNE!! It’s saved me skin no scent to it and good for sensitive skin packing is good for the price and it’s super affordable!! Texture is amazing on the skin!!,,
LeeAnna Ho,5,8 months ago,This product is the best moisturizer that i have found to help my skin. it leaves my skin very soft and hydrated! there is not much of a scent to this product,,
Dani AK,5,8 months ago,light on skin absorbs quickly basic packaging but it clearly states what the product is e.g moisturising lotion - moisturiser no harsh chemicals says what skin type its perfect for,,
MRS N.,4,8 months ago,An amazing product for ￼￼everyday need. I use this product every night and morning to moisturize my skin. It’s very helpful to my skin care routine. I like that the packaging is simple. It’s little expensive but worth the price . Is hydrate my skin perfectly.,,
Elian Pe,5,8 months ago,"As someone who has been dealing with sensitivite skin, this moisturizer was a life saver. It doesn't have any harsh chemicals, I used it after having a reaction to a different face product and this moisturizer did not burn my skin at all.",,
Michael Ph,5,9 months ago,I think this is one of the best moisturizer I used it help my skin a lot and keep my skin clear and nice it don’t make my skin dry it really good the texture is good.,,
Anna Ga,4,9 months ago,"The CeraVe Moisturizing Lotion is designed for dry to very dry skin. This product is formulated with essential ceramides and hyaluronic acid, offering long-lasting hydration and helping to restore the skin’s protective barrier. **Pros:** 1. **Effective Hydration:** Contains hyaluronic acid, which helps to retain the skin’s natural moisture, and three essential ceramides that restore and maintain the skin's barrier. 2. **Versatile Use:** Suitable for both face and body, making it a convenient all-in-one moisturizing solution. 3. **Fragrance-Free:** Ideal for sensitive skin as it doesn’t contain any fragrances that could cause irritation. 4. **Non-Greasy Formula:** Absorbs quickly into the skin without leaving a greasy residue, making it suitable for use under makeup or throughout the day. 5. **Dermatologist-Developed:** Formulated in collaboration with dermatologists, ensuring it meets high skincare standards. **Cons:** 1. **Packaging:** The pump bottle is convenient but might not be travel-friendly. 2. **Texture:** While lightweight, some users may prefer a richer consistency for very dry areas. Overall, the CeraVe Moisturizing Lotion is an excellent choice for those with dry to very dry skin. Its combination of ceramides and hyaluronic acid makes it effective at providing and retaining moisture, while its gentle, non-irritating formula is suitable for all skin types, including sensitive skin.",,
Susan Z.,3,9 months ago,"I was using this on my face in hopes to help with the dry skin that I was experiencing. However, I am quite acne prone, and this made me break out. I stopped using it on my face and instead I just use it as a hand or body lotion, which is pretty good if you’re looking for a light body lotion. there’s no scent to it so that’s also a plus if you’re looking for something that’s fragrance free.",,
Tessa S.,4,9 months ago,"CeraVe Lotion is fantastic! It leaves my skin feeling hydrated and smooth all day without any greasy residue. There is no scent which is pleasant, and my skin feels so refreshed. Highly recommend but it is on the pricey side.",,
Sara G.,5,9 months ago,I really enjoy the cerave lotion. It is super thin so it’s nice and lightweight and perfect for daily use. This scent is minimal to none which is really nice. Makes it easy to come out and there is a lot in the package.,,
Stefanie W.,4,9 months ago,Amazing light moisturizer that leaves your skin feeling hydrated without that greasy feel. It’s doesn’t have a scent that I can smell. I love that it has a pump for convenience. I use this morning and night for a light weight moisturizer,,
Alexis Th,5,9 months ago,"my fave lotion. it has very good clean ingredients. great for dry skin. the texture is very light and thin. it has no to little scent. and the packaging is ok, it’s a basic pump bottle",,
Taja C,5,9 months ago,"Cerave Daily Moisturizing Lotion hydrates deeply without greasiness, restoring skin’s barrier with ceramides and hyaluronic acid. Excellent! Packaging and scent is great!!",,
Stephanie D.,5,9 months ago,"I have been using this moisturizer everyday for a couple of years now and it has worked wonders for my skin!!! In the winter I especially suffer from dry flaking skin on my face and this has saved me! It is so lightweight and doesn’t leave any oily residue on your skin, and when it fully absorbs you can feel the difference in your skin from when you don’t apply it!",,
Melissa Mi,5,9 months ago,This has helped me fight my dry skin issues effectively without causing any breakouts or irritation due to the scent or ingredients. The packaging makes it easy to know what product I’m getting for my skin type. Goes on smooth and very easily.,,
Ngoc T.,5,9 months ago,This moisturizer is so perfect and for everyday use. It works for all skin types and feels so nice in my face . It’s a thin- ish consistency and doesn’t feel heavy. It has no scent and is very gentle. I love using this at night and applying it on dry patches though out the day . The value size is great too ! Highly recommend.,,
Rachel Ki,5,9 months ago,"This is awesome! This lotion is great for your body or face, and it’s lightweight. It doesn’t have that weird greasy feeling. It has no scent and the ingredients seem super safe and noncomedogenic.",,
Elizabeth K.,3,9 months ago,"As someone with very dry sensitive skin I felt that this was just average compared to other brands. It’s unscented which is a plus, but I felt like it wasn’t thick enough to really help skin that is dry or very dry. I noticed that my skin would still flake or appear dry later in the day (especially in hot dry weather) compared to their moisturizing cream.",,
Alexa Y.,5,9 months ago,I use this everyday. Makes my face feel so smooth. There is not really a scent. It works its magic. It is such value sized bottle and it’s so affordable. It has hyaluronic acid in it.,,
Diaz Jo,5,9 months ago,This product helped so well like I have dry skin and this product really helped me get my skin back to normal and I love it. So I recommend to buy because it is worth it.,,
Kimberly Ca,5,9 months ago,I love this moisturizer. I also love the packaging and the way it smells. I love that it pranks acid. Too please like I need points. Totally recommend by the way !!😪💕￼￼,,
ShaSavia R.,5,9 months ago,This lotion has a light consistency and the texture is smooth. I love the packaging and that there is no scent! I used this lotion day and night and my skin is so hydrated!,,
Azucena To,5,9 months ago,"INGREDIENTS: AQUA/WATER/EAU, GLYCERIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, CETEARYL ALCOHOL, CETYL ALCOHOL, POTASSIUM PHOSPHATE, CERAMIDE NP, CERAMIDE AP, CERAMIDE EOP, CARBOMER, DIMETHICONE, CETEARETH-20, BEHENTRIMONIUM METHOSULFATE, METHYLPARABEN, SODIUM LAUROYL LACTYLATE, CHOLESTEROL, DISODIUM EDTA, DIPOTASSIUM PHOSPHATE, PROPYLPARABEN, HYDROLYZED HYALURONIC ACID, PHYTOSPHINGOSINE, XANTHAN GUM, POLYSORBATE 20, POLYGLYCERYL-3 DIISOSTEARATE (CODE F.I.L. D215763/2) Developed with dermatologists, its unique formula - with 3 essential ceramides - moisturizes and helps restore the protective skin barrier.",,
Nina La,4,9 months ago,"This product is smoothing and feels so great on my body! This product helps my dry skin feel nourishing and makes it feel fresh and natural. It isn’t sticky, and does have a strong scent.",,
Sara Sc,4,9 months ago,"I love this moisturizing lotion!! The texture is amazing, and it’s very affordable. It turns dry skin into moisturized in no time! I would really recommend this product to people who have sensitive skin, since it’s fragrance free.",,
Eliza Or,5,9 months ago,"Amo esta crema, mi hijo tiene piel atopica y después de pasar por muchas marcas está ha sido muy efectiva. La usamos en toda la familia, es mágica en piel reseca",,
Amanda Ei,5,9 months ago,I've only started using this lotion for the last year but I'm never going back! It has no scent which is good because I have sensitive skin. It's lightweight and doesn't leave your skin feeling oily or greasy . Packaging is great. A 12 oz bottle lasts me around 4-6 months as a little bit goes a long way!,,
Avery Ph,5,9 months ago,My favorite moisturizer. It’s unscented which is a green flag to me. It helps a lot with my dry skin! My skin is also very sensitive and this doesn’t break me out or anything. You can use this anywhere on your body including your face!,,
Sophia Lo,5,9 months ago,"Good ingredients commonly used, packaging is leak proof, no scent, great texture, use everyday honestly recommend! Great especially for travel, very light and easy to carry.",,
Rachael C.,5,9 months ago,The best moisturizing cream I love all of Cerave products they actually work there great for dry skin perfect for my skin will use again :):):):),,
Emily M.,5,9 months ago,"I love this moisturizing lotion, I use it every day! I’ve never had an issue with it breaking out my face and it’s very lightweight. It doesn’t have much of a scent. I would highly recommend.",,
Nicole An,5,9 months ago,This product is great for travel and has amazing packaging! The texture is so smooth and leaves my skin so hydrated! It has amazing ingredients and little to no scent!,,
Samanthapudi Mo,5,9 months ago,"CeraVe Daily Moisturizing Lotion is a highly recommended skincare product due to its beneficial ingredients and user-friendly packaging. It contains essential components like ceramides, hyaluronic acid, glycerin, and niacinamide, which work together to restore and maintain the skin's natural barrier while providing all-day hydration. The lotion comes in a sleek, white bottle with a blue pump dispenser, ensuring ease of use and hygiene. As it is fragrance-free, it is particularly suitable for those with sensitive skin or those who prefer products without added scents. The texture is lightweight and non-greasy, making it perfect for daily use on all skin types. Many users find it highly effective in keeping their skin moisturized and smooth throughout the day.",,
Kyle Re,5,9 months ago,It was a clean and refreshing product and treated my sensitive skin well. There was no scent which was nice because I’m not a fan of scents. The packaging is clean and effective.,,
Jiselle Qu,5,9 months ago,Keep my skin very soft very easy to apply and also VERY affordable the ingredients are the best and safe the packing is very very beautiful and the scent it has is not even noticeable which is awesome !,,
Hannah Ha,5,9 months ago,"A light, non greasy texture that is good for dry and oily skin. Hydrates my skin and doesn't pill under spf. It's fragrance free and the ingredients is very basic so good for sensitive skin.",,
Alayna Kl,5,9 months ago,i absolutely love this product! it is sooo hydrating and never did any bad for my skin and there is no scent which is normally my main concern with products!,,
Bella Se,5,9 months ago,Very effective on keeping my skin moisturized. Love this product so much and have used it for years! I have sensitive skin and this has not affected it at all.,,
Ashley T.,2,9 months ago,This product contains pore clogging ingredients and it personally broke me out. However it absorbs really nice into the skin. Was very disappointed.,,
Julia Ra,5,9 months ago,The texture of this product is so smooth and leaves me feeling moisturized!! I love that it's unscented and it contains clean ingredients! Th packaging is also easy to use!,,
Rachel Ga,5,9 months ago,"The before and after pics of the legs says it all! The texture blends out to be smooth and soaks up like a charm. Not very scented, nor is it too thick or thin. Perfect more natural option.",,
Nilla Me,4,9 months ago,"This product was light weight and make my skin more hydrated the texture it nice but the scent is a little strange and it has a great effect on the skin the packaging is very clean and I like the way it looks. The ingredients are great for normal-dry skin it includes things like water, glycerin, and many many more!",,
Asia Bo,4,9 months ago,"Ho trovato la Lozione Idratante di CeraVe estremamente efficace nel trattare la pelle secca. La consistenza leggera permette un'assorbimento rapido senza lasciare residui grassi, il che è perfetto per l'uso quotidiano. Dopo l'applicazione, la pelle appare immediatamente più morbida e liscia, e l'effetto idratante dura tutto il giorno. L'assenza di profumo è un grande vantaggio, soprattutto per chi ha la pelle sensibile o soffre di allergie.",,
Oceane W.,5,9 months ago,This product is very long lasting and easy to use! The pump makes it easy to use. It gives the right amount of product. It has a creamy texture and is filled with natural ingredients! I love using this as it also doesn’t have a strong scent.,,
Cadey Hi,5,9 months ago,"This moisturizer is hydrating, long lasting, and has been so good to my skin. It leaves my skin feeling smooth with no signs of dryness anywhere.",,
Ardita Ga,5,9 months ago,It's my favorite moisturizer because I have dry skin and it really helps. I like how it's fragrance free. I use it 2 times a day every day for my skin to stay hydrated. The packaging is very simple and very easy to use.,,
Maeleigh Go,5,9 months ago,I love the ingredients it uses and I love how the packaging uses a pump if has a lotion scent but all moisturizers do and the texture is light and nice and it help keep my skin so healthy I love how effective it is!,,
Zsófia J.,5,9 months ago,Évek óta csak ezt használom nem csak arcra hanem teljes testre. Csodálatosan puhává varázsolja az érzékeny bőrömet. Parfümmentes de ennek ellenére kellemes illata van.,,
Renske Ch,5,9 months ago,"TOP PRODUCT!!! Niets op aan te merken … De verpakking is makkelijk te gebruiken, de textuur is zoals elke lotion heeft ! Smooth en zacht … de prijs is echt WAUW !! Zo goedkoop voor een goeie lotion!! TOP! Ik vind dat het product niet echt een geur heeft ! Ik heb het al een paar keer opnieuw gekocht :))",,
Natalia Me,5,9 months ago,"doesn’t have much of a scent, hydrates my skin, the ingredients don’t make me break out, makes me have glass skin, really easy to use and apply on my skin. you’re one pump away from hydrating your skin!",,
Kayla Ku,5,9 months ago,This makes my skin feel so soft after using. It works very well. I'm not a fan of the smell but it's not bad. I am a fan of the pump system that's going on.,,
Aliviah Ja,5,9 months ago,"Game changer for my skin, it has worked WONDERS! No scent, which is great! Packaging is great! Leaves my face with a great, smooth, hydrated finish! Great ingredients!",,
Grace Se,4,9 months ago,An amazing everyday need. It’s a light to medium moisturizer and it does the job. Isn’t very expensive and is very practical. The packaging is also very effective. Amazing product.,,
Shandi Br,5,9 months ago,I use this product every night as part of my nightly regimen. I wear a sleep mask for sleep apnea and cannot have any product that is too oily. This product does not cause any issues while wearing my mask. It does not break my face out as some other products have. It is very absorbent and does not have a smell.,,
Tracie P.,5,9 months ago,"I love this baby lotion. I bought it to use on myself and the kids. This is more of a light moisturizer, It does not leave the skin feeling greasy. It has no scent so it’s very gentle on the skin. It can keep your face and body feeling moisturizer threw out the day with out looking oily! I recommend this for oily skin since it’s not to heavy! I have purchased this over 5 times I always have to have it at home. Very reasonable price , good packaging, ingredients that make it good for dry skin.",,
Javier Ro,5,9 months ago,Very good product. Very helpful to my skincare routine. Good price-quality product. I use it diary with other cerave products. I will buy it again,,
MoMo 1.,5,9 months ago,"I used this lotion daily as part of my skincare routine. It helped with my dry skin, making it feel soft and smooth. I liked that the packaging was simple and not bulky. There weren't any issues or events related to it. I also do not notice any strong scent when using this lotion.",,
Marlo Ju,5,9 months ago,I love this moisturizer so much. The ingredients are so clean and the packaging is amazing! The scent is very little just a small wave of refreshing. The texture is very smooth and the effectiveness on my dry skin is amazing!,,
Bharavi Pr,5,9 months ago,"Love how it makes my skin soft, lasts the entire day, totally fragrance free, up to 6months of product in the bottle :) always get compliments abt how glowy my skin is after using this.",,
Rachel No,5,9 months ago,"This is my favorite daily moisturizer thanks to its gentle ingredients and natural scent! It has a light texture and leaves skin feeling very plump. Good packaging, and I like that the top locks for traveling.",,
Ange Va,5,9 months ago,CeraVe is an awesome company altogether. It’s very good for sensitive skin especially this product. It doesn’t make my face oily or dry. It makes it 100% perfect and smells fine !! Soft and lotion like. ￼￼,,
Genesis Mu,4,9 months ago,"CeraVe Daily Moisturizing Lotion for Dry Skin is a game-changer! As someone constantly battling dry skin, this lotion has transformed my daily routine. The lightweight formula absorbs quickly, leaving my skin feeling hydrated and silky smooth all day long. What sets it apart is its powerhouse ingredients like ceramides and hyaluronic acid, which not only moisturize deeply but also help restore the skin's natural barrier. One of my favorite features is the incredibly light scent, barely noticeable once applied. Whether you struggle with occasional dry patches or chronic dryness, this lotion is a must-try. It's gentle yet effective, making it suitable for sensitive skin types too. Say goodbye to dryness and hello to healthy, radiant skin with CeraVe Daily Moisturizing Lotion",,
Simona Ja,5,9 months ago,"Najlepszy produkt po jaki siegnęłam gdy moja cera była wysuszona. Nawilżyło mi to cerę i jest bardzo gładka. Nie posiada zapachu. Opakowanie w porządku, a z tą ceną warto go kupywać 🩷",,
LISA J.,5,9 months ago,I keep this with me at all times. I have multiple bottles to make sure my skin is nice and soft wherever I go. The small bottle is a must have to throw into your bag on the go and the size is also a plus when you want to be discreet. The scent is perfect for everyone and you don't have to worry about lingering scents that take over.,,
Sophie To,5,9 months ago,This product by Cerave is truly amazing. It has no scents so it’s perfect for sensitive skin. It helps with texture of normal dry skin. The packaging is really easy to pump out the product and the absorption is amazing into my skin. ￼,,
Influenster Us,5,9 months ago,"The CeraVe daily moisturizing lotion is great for my skin because it hydrates and makes my skin super soft. I have dry skin so this product has been effective for me by bringing more moisture to my skin. I would definitely recommend this to anyone struggling with dry, flaky skin!",,
Abi Ma,5,9 months ago,The best daily moisturizer I have tried. This works wonders for my skin and faces daily needs. There is no bad scent or ingredients. The package is durable. Helps with dry skin!,,
Tee Co,5,10 months ago,"This Moisturiser leaves my skin feeling so soft! It's water based, fragrance free, and has a light consistency. The bottle for me is aesthetically pleasing.",,
Kayla G.,4,10 months ago,"First let me say this is my go to moisturizer! Would recommend this product to any skin types. I use this daily and my face is always glowing. No scent, so very comfortable to wear.",,
Krisztina B.,5,10 months ago,"Milky texture helps with dry skin. Keeps your skin hydrated for hours. Doesn't irritate the skin. Suitable for sensitive, dry and combination skin.",,
Halle Pa,5,10 months ago,"I love this product, leaves my skin looking really moisturised! This moisturiser helped with my acne and dryness. It doesn’t have a scent. the packaging came well made, no breaks or anything. I really recommend this product if you want to fix your dry skin.",,
Laura G.,5,10 months ago,"the ingredientes on this cream are so good , i love the packaging to this cream with the little pump . i live the way its fragrance free it leaves my skin looking so good i love it its very effective.",,
Amber D.,5,10 months ago,"The ingredient and packaging and scent is good, also the texture and effectiveness is very great. Overall it is a good moisturizer because it is very simple and can work for almost everyone.",,
Brooke Sm,5,10 months ago,I love this solution to dry skin has no sent feels very light and moisturizes my skin very fast. All the ingredients are safe!￼I also love the packaging￼￼￼,,
Chasity Ca,5,10 months ago,This daily moisturizer is a must try! The one I use is specifically for normal to dry skin. Works wonders for me. Especially in the winter time. No noticeable scent which is also nice!,,
Emily Hr,5,10 months ago,"i love this moisturizer!! i’m on accutane and it’s the best lightweight product ever! i love that i can reapply it when needed, but not too often. there’s almost no scent to it, which i love.",,
Lucy Tr,4,10 months ago,"Moisturizing but not heavy lotion for the face and neck. It goes on nice and absorbs into the skin with a slight cooling after feel but that could be temperature difference. It doesn’t have a very apparent scent but my skin is sensitive to fragrance so when I have a flare up, it tends to burn or make the skin red. HOWEVER my skin reacts that way to every product during a flare up",,
Aiira H.,5,10 months ago,"This product works wonders for dry skin . I have dry skin and this product help my skin go from a 10 in dryness to a two in dryness. And the best part is, it doesn’t leave a sticky picture on your hands, which is one of the most important things that matters to me when I order a moisturizer",,
Lien Me,5,10 months ago,Sehr angenehme Konsistenz und nicht zu schwer auf der Haut. Gut für jeden Hauttyp. In zusammenarbeit mit den ander produkten perfekt. Neutralen duft,,
Monica Es,5,10 months ago,The best hands down ! I use this on my face and it isn’t a heavy texture . Doesn’t leave the skin feeling sticky. Left me feeling like a babies bottom,,
Rosi Sh,5,10 months ago,10/10 the best lotion for my postpartum dry skin. After having a baby my face became incredibly dry and nothing was working. Since switching to CeraVe my face is glowing. I cannot recommend enough.,,
Tristin L.,5,10 months ago,The packaging is nice. I’ve had a lot of bottles of things that break and this one is sturdy. The scent is practically non existent. This is smooth and the perfect moisturizer for under make up.,,
America Ro,5,10 months ago,I love this moisturizer! It’s perfect for everyday use as it has hyaluronic acid to lock in moisture and it also has a light weight gel-like consistency. I truly love this product as i’ve gone through 3 bottles of this and have gotten value sizes!,,
Brooke Gr,5,10 months ago,This product is amazing! I love the colors and font. It's not super expensive. It's great for most ages. It works super well! I love this product!,,
Bianca Se,5,10 months ago,"Moisturizes really good for your skin if you have really dry skin doesn’t have bad ingredient , ingredientes are really good. Last me so long and it still has more in it. There is no scent to it. The texture of it is good.",,
Emma Pe,4,10 months ago,I love the ceraVe moisturizer packaging. I have sensitive skin in the texture is perfect. It never makes me break out and I personally just think this is a perfect moisturizer.￼￼,,
