username,rating,date,review_text,pros,cons
Adriana M.,5,3 days ago,"I’ve been wearing the Nike Benassi Swoosh Slides for a few weeks now, and they’ve quickly become my go-to for lounging and quick errands. The cushioning is super comfortable, especially after a long day on my feet. They fit true to size and have a snug feel without being too tight. The slides are also very durable—after regular use, they still look almost brand new. I love the classic style and simple Nike branding, which pairs well with just about anything. Whether I’m at home, heading to the pool, or stepping out for a casual walk, these slides have been a reliable choice.",,
Dominic Z.,5,3 days ago,"Very comfortable, Would use again. Easy to put on Very durable They Fit perfectly Very nice looking style Very easy to clean And don't shrink in the sun",,
Sherry B.,5,3 days ago,I bought these shoes for my daughter and she loves them. They are comfortable and cute. I thought the price was great and they are held up very well.,,
Hector P.,5,3 days ago,"Very good flip-flops, they are very comfortable and durable. Since I bought them, my feet feel better. And the best thing is that they can be used on different occasions.",,
Xuyen N.,5,3 days ago,"This is the ultimate sandal for summer beach outings. The quality of the material is exceptional, providing outstanding comfort. I wholeheartedly recommend these sandals to everyone!",,
Thinh N.,5,3 days ago,"These Nike Benassi Swoosh Slides are my go-to for everyday comfort. Super lightweight, easy to slip on, and surprisingly durable for something so simple. The footbed has just enough cushioning to keep my feet comfortable whether I’m wearing them around the house, running errands, or hitting the pool. The synthetic strap is soft and doesn't rub or cause irritation, even if I wear them for hours. They also dry quickly, which is perfect for post-shower or beach days. Grip on the sole is decent too — no slipping on tile or wet surfaces. Style-wise, they’re classic Nike — clean, minimal, and go with just about anything. I’ve had mine for a while now, and they’re holding up really well. If you want a reliable pair of slides that combine comfort, function, and style, these are a solid choice.",,
Miriam B.,5,3 days ago,"Sì sono molto utili e super comodi per in estate da urlo ,io le ho utilizzate questa estate hanno una calzatura perfetta e a fine estate erano completamente intatte senza nessun segno di usura.",,
Candace C.,5,3 days ago,They fit great and are very comfortable. It's like walking on air. I used mine for work. They are slip resistant and last for a long time. These are good if you are gonna be on your feet for a long time.,,
Robert S.,5,3 days ago,"This product is great for water as well as fry land making it easy to bring these anywhere. These slides are always nice and overall reliable for kids and grown ￼people, they support all weight as well as size. With and without shoes it is nice and breathable. As I mentioned they fit all sizes just watch and maintain them.",,
Kaitlynn A.,5,3 days ago,Introducing the best beach shoes in the world! The best part? Sand doesn't stick to them and they are incredibly comfortable. Say goodbye to sandy feet and hello to ultimate beach comfort with these amazing shoes!,,
Hina H.,5,3 days ago,"Nike Benassi sliders light weight, comfortable and great fit, not tight around starps nor too loose, breathable material and great support to arch.. Durable material which lasts long,",,
Arpit P.,5,3 days ago,"Level up your style game with this classic Nike cap – where comfort meets attitude. Whether you're heading to the gym, running errands, or just vibing on a casual day out, this cap has your back (and your head). The iconic swoosh isn't just a logo, it's a statement – of hustle, drive, and never backing down. Lightweight, breathable, and effortlessly cool, it’s more than just a fashion piece – it's a mindset.",,
Adebayo B.,5,4 days ago,"Smart slippers, great for summer walk, light on the foot, easy to walk around with, not sticky to your feet. easy slide.",,
Margo C.,5,4 days ago,A very durable and supportive stylish great fit and very comfortable. A very good quality slide a must have in my family. I would recommend to anyone looking for a great slide,,
Christine G.,5,4 days ago,"I’ve had mine for 8 years now and they’re super durable, comfortable and great for everyday use. It helps support my feet and fit great. They’re black so they’re stylish to wear for a casual outing.",,
Mabel M.,5,4 days ago,"Love the Nike slides. Very comfortable, versatile, excellent fit. They surprisingly provide support and are super durable. I purchase more because I want colors but because I need them. I have a ton of these. They are timeless and long-lasting!",,
Zueinah A.,5,13 hours ago,These fit perfectly on my feet and supports me really well. It’s long lasting as I had these for a few years and I like the design of these thongs or sandals.,,
Gina P.,5,4 days ago,My kids wear these for easy access to and from the sports field. They are a God-send and super comfy!!! I love wearing them when running errands or walking the dog.,,
Sonya U.,5,4 days ago,"These Nike slides are super comfy, stylish, and perfect for casual wear! I love the color and the style of the slides. The fit is perfect, long lasting, and the support on the shoe is amazing!!!",,
Val M.,5,4 days ago,Perfect slides fit well comfy. Quality and stylish who would not want these. Last a long time and support my feet. Nike is an amazing brand for all the family.,,
Claridelis S.,5,4 days ago,"Las Nike no son simplemente calzado para días calurosos; son una declaración de comodidad con actitud. Desde el primer paso, la suavidad de la plantilla acolchada sorprende, brindando una sensación de descanso absoluto en cada pisada. El diseño, minimalista pero con carácter, refleja el estilo urbano que caracteriza a la marca, combinando funcionalidad con una estética deportiva que nunca pasa de moda.",,
Shelby S.,3,4 days ago,"These shoes are great for when I need to run a quick errand or when I’m planning a beach day! I’ve had my pair for a couple years now without any notable wear and tear, these are pretty durable",,
Holly L.,5,4 days ago,"Super comfortable for my wide feet, I have them in black and blue so one pair for inside and one for outside as they are my flip flop alternatives !!",,
Brianna W.,5,4 days ago,"The fit is true to size. Very comfortable and can wear with anything really. Great support for anyone with a high arch, the support is there. They are durable and have lasted me almost two years now.",,
Selma B.,3,4 days ago,"The Nike Benassi Swoosh Slides are the perfect combination of comfort and casual style. With their cushioned sole, they provide a soft feel with every step, making them ideal for post-workout relaxation or lounging around. The iconic Nike Swoosh on the strap adds a sporty touch, while the durable rubber sole ensures long-lasting wear. Lightweight and easy to slip on, these slides are a go-to for warm weather, beach trips, or casual outings. However, they may not offer much arch support, so they're best suited for relaxed, everyday use. Simple, comfortable, and stylish—perfect for those looking for a laid-back yet sporty look.",,
Andrea C.,5,4 days ago,"uso praticamente ogni giorno, soprattutto d’estate o dopo l’allenamento. Sono super comode, leggere e facili da infilare al volo. La fascia è morbida e non dà fastidio, e anche se sono in plastica, non fanno sudare troppo. Le uso anche sotto la doccia in palestra perché si asciugano subito. Hanno una buona presa sotto al piede e non scivolano. L’unica cosa: calzano un po’ strette, quindi consiglio di prendere una taglia in più se siete indecisi. Per il prezzo che hanno, secondo me sono davvero un ottimo acquisto. Non saranno le più stilose di tutte, ma per la praticità, vincono facile.",,
Naomy B.,5,4 days ago,La calidad es espectacular son cómodas para el uso diario duran mucho mi esposo tiene una de estas y ya tiene mucho tiempo con ellas se ajusta a la medida y el estilo es sutil,,
Anna A.,5,4 days ago,This is more of an indoor or pool party or beach day slide… if you want something breathable and durable then this is your go to foot wear as it does not only fit but it’s comfortable,,
Ziep N.,5,4 days ago,"The Nike Benassi Swoosh Slides might just look like an ordinary, every day slide, but there's a huge difference then the random slides you see from retailers and/or what Nike has to offer. Something you just put on to go but the truth is, you'd notice the quality the comfort, the grip, the design on it being less but doing more. I purchased these for my husband when we were going on vacation to the beach. He loved it .He said it very light weight. Ergonomic design so that you're able to wear them longer . The memory foam texture is n other level. Definitely worth the money, you will not be disappointed",,
Selbihan B.,5,4 days ago,"Very amazing style, and fit so Good. I did a good gift to my husband, he is wearing them for a long time period, very comfortable and fashionable. Non-slippery, supportive Nike Slides. Highly recommend.",,
Sawsan N.,4,4 days ago,Comfortable but it runs small and also it slippery when it’s hot. It’s very stylish. The support is very nice also if you have a wide feet you have to buy one size bigger,,
Alina D.,5,4 days ago,"Fits as advertised! Very comfortable and use inside and outside. Bought as shower shoes but they have replaced my slippers. Great quality for the price. Will purchase again if something happens to them, like my cat running away with one of them.",,
Dina Hatice U.,5,4 days ago,Very Comfy! Super nice every day slide for summer and on the go. I have 3 different pairs! I have two pairs for my kids also! Does not give your feet that sweaty sticky feeling. Also very good to know is even if they get dirty super simple to wash and dries fast.,,
Oslin G.,2,4 days ago,Doesn't work well with flat feet not very much support if you're planning to do a lot of walking. Fits true to size. Style is unisex and made for everyone to enjoy.,,
Krishna D.,5,4 days ago,I love it! It is very comfy and comfortable.I wear it everyday to run errands. It is the best pair of slides I have. It is stylish looking. Vey durable..,,
Eleana C.,4,4 days ago,"My husbands are very comfortable, since I bought them I only use them, the material is super good, they look like they last a long time, they are beautiful, it's worth it.",,
Anaad B.,4,4 days ago,The Nike Benassi Swoosh Slides are a great blend of comfort and style. With a cushioned footbed and lightweight design. Amazing for outdoors!!,,
Millicent R.,5,4 days ago,"I like the comfy its very soft and nice look great on my feet,nice quality and sturdy great for the summer and the price is excellent its good to wear indoor and outdoor great slip on Nike.",,
Arlene I.,5,4 days ago,Slides are quite comfortable to have around the house and even for pool party/ summer festivities. Perfect for a summer fit that’s in style too.,,
C G.,4,4 days ago,Very comfortable shoe. Great for pregnant women as well as they help ease back pain walking around with the bounce it gives as you walk. Shoe goes with anything casual.,,
Colleen O.,5,4 days ago,love these shoes they are so comfry I love be sure to get a pair for the summer I would buy myself some love yourself always,,
Mc Kensky J.,5,4 days ago,Ce produit m’a pas coûté trop chère et est très confortable et surtout durable ça m’a pris 1 an mais c’était il y’a longtemps maintenant je ne l’ai plus,,
Aaryan M.,5,4 days ago,Super comfy I bought them for my holiday. I was walking a lot and they lasted well no creases while giving support for my feet. It was like walking on pillows.,,
Mehreen S.,4,4 days ago,"So comfortable and durable which I love about these slides.I love how it fits and the style is super good,like I would wear these outside too and I really love these.",,
Stephanie M.,5,4 days ago,Yes very helpful the Nike beast swoosh sliders are brilliant very comfortable to wear the style is very minimal yet stylish good support on the feet and the fit is great,,
Bao H.,5,5 days ago,"Perfect for the beach or at home use. The comfort of this is amazing, I personally go true to size when purchasing one of these. They have never ripped on me lasting almost 2 years on a few. There are many colorways to choose from but personally the black one is the best!",,
Tiffany R.,5,5 days ago,Very comfortable and wonderful slides. These are very stylish and can be worn with any clothing choice. Great for spring and summer. They are very convenient to slide into my slides.,,
Pema Y.,5,5 days ago,Comfy to wear and affordable. Worth its price and looks fashionable as well. I’ve a pair that was bought a year ago and still going strong. Goes together with any outfit and not slippery,,
Lucky S.,5,5 days ago,"Style and durability is amazing! The comfort of these is key! Amazing fit and support for feet, I really like them. Black is the classic colour for these .",,
Breiner M.,5,5 days ago,Comodas y bonitas suavecitas geniales para la casa y estar comodos wowwwwwwwwwwwwwwwwwwwww impresionanteeeeee #)@(2) están muy bien las recomiendoo,,
Liam N.,4,5 days ago,"Every time I go to the beach I wear it, it feels very comfortable and soft. The price is not too expensive, but it is very durable. I really like it.❤️❤️❤️❤️❤️❤️❤️❤️🤭🤭🤭😜",,
Yeimi D.,5,5 days ago,"Muy buena calidad excelente, Durán bastante tiempo y son muy útiles te las puedes poner para ir a la playa o cualquier otro lado y encuentras en todos los sizes y lo mejor es el precio son muy económicas también están en todos los colores 😍",,
Roxanne M.,5,5 days ago,Loved these! Super comfy and durable!! They were soft and felt like walking on clouds! I would definitely recommend these and look forward to getting another pair soon!,,
Saryah J.,4,5 days ago,Comfy and sturdy. With a good fit and support. Though style is average. Overall I would recommend this product. Perfect for all day comfort wear.,,
Orquidia Natividad Cuevas C.,5,5 days ago,Una excelente durabilidad con un ajuste exacto a tus pies con estilo y calidad que solo este material puede tener y sobre mucha comodidad para poder realizar tus actividades.,,
Denise Pereira P.,4,5 days ago,Sandália essa é uma peça que eu tinha muuuuuita dificuldade de usar e hoje eu acho a coisa mais prática e despojada da vida 🤭 vocês amam ou odeiam?,,
Jormari M.,5,5 days ago,"Nike slides combine comfort, style, and durability in a modern and versatile design. Made from high-quality materials, they offer a lightweight feel and a comfortable fit—perfect for post-workout wear, lounging at home, or casual outings.",,
Marta R.,4,5 days ago,"Estas chanclas son muy cómodas, tienen muy buena calidad de los materiales que usan, te duran mucho debido a la buena calidad,son muy cómodas y tienen un estilo muy bonito. Se ajusta muy bien a tu talla de pie.",,
Holly L.,4,5 days ago,They are super comfy and easy to get on . They are easy to walk in due to the flexibility and they last long due to it's good durability they support the lay out of my feet as they are wide and I am a wide foot person.,,
Abbie C.,5,5 days ago,Nice slip on slides. They are so comfortable for a sunny day at the beach or even around the shops. They support your archway and fit just nice. They have lasted me years with daily wear.,,
Laura E.,5,5 days ago,"So comfy! Prefer these to crocs or anything similar easy to slip on and off, can be worn around the house, outside or by the pool, they have a good support, style looks great",,
Fiona L.,5,5 days ago,"Die Nike Benassi Swoosh Slides sind eine tolle Wahl für alle, die bequeme und stylische Sandalen suchen. Sie sind leicht und angenehm zu tragen, perfekt für den Alltag, den Strand oder nach dem Sport. Das weiche Fußbett sorgt für Komfort, während das klassische Nike-Design mit dem Swoosh-Logo für einen sportlichen Look sorgt. Die Slides sind robust und lassen sich gut reinigen, was sie sehr praktisch macht. Die Passform und die atmungsaktivität ist auch sehr gut. Insgesamt sind die Nike Benassi Swoosh Slides eine tolle Kombination aus Komfort, Style und Funktionalität. Ich würde sie auf jeden Fall empfehlen, wenn du nach bequemen und trendigen Slides suchst!",,
Destiny F.,5,5 days ago,"These slides are very comfortable! Weather its going on walks or sitting in your own home, they’re very durable! They support your feet very well and are definitely in style.",,
Merany C.,4,5 days ago,"Excelente calidad, tienen muy buena durabilidad…excelente comodidad y ajuste, va con cualquier estilo…tienen todos para ser súbales ya que son de excelente material.",,
Mark L.,5,5 days ago,Very comfortable for quick on the go slides: material is good quality and slides are durable. Sole support is good for flat feet and the style is great for multiple casual occasions,,
Yeinis J.,5,5 days ago,Yo adoro estas chanclas tengo unas iguales de color blanco hace años y son súper cómodas y duraderas las uso para ir a la playa para andar dentro de casa,,
Raideli G.,4,5 days ago,Muy bien El producto y se puede urtilizar para todo son muy cómodas excelente calidad precio y buen servicio excelente precio y buen trato de todo,,
Luke B.,5,5 days ago,Minus the ones across my rear end these are the comfiest I've worn great fit an they last many a walk looking forward to going out on them again soon,,
Bernadette M.,5,5 days ago,Super comfortable!! Stylish for pool and casual wear. Great for walking on the beach and so easy to clean! Always first thing I pack in my vaca bag,,
Chantel M.,3,5 days ago,"Recuerdo que tenía una de estas pero rosada y me duraron mucho tiempo , solo que la parte de atrás se desgasta y molesta mucho en el talón. Pero duran mucho",,
Sharif B.,4,5 days ago,"Great slides to wear on the beach or in the summer. Great for individuals searching for comfortable but functional slides and they're Nikes , come on try them.",,
Brooke O.,4,5 days ago,Extremely comfortable and fit true to size perfect slip on shoes to wear around the house and grocery shopping will be repurchasing for myself again,,
Aleya H.,5,5 days ago,"really comfy, lasted me ages definitely recommend soft padding makes it easy on my feet there really easy to take places like on holiday because of the size easily slip in small places",,
Malakai H.,5,5 days ago,These slides are comfy for beach day or just a casual outing with the family never failed my family I have owned mine for 4 years and have always brought new ones when they broke or got too small,,
L. L.,5,5 days ago,I have had my slide for almost 10 years and they still feel great. They aren’t stretched out or very worn in the bottom. They are made well. I have 4 more pair in different r colors.,,
Jackie S.,4,5 days ago,"I have so many friends that love these flip flops, I've tried on a friend's and they are so comfortable. I love the fact that your feet don't slide around in them like regular flip flops, these are the best ones to get by far.",,
Mardochee L.,4,5 days ago,"C'est hyper stylé, confortable, c'est magnifique, ça dure beaucoup,il a une taille parfaite pour n'importe quel personne,le prix est superbe",,
Kelly N.,5,5 days ago,My husband and I love these sandals. They are comfy and stylish. Fit true to size and last for years .. have had several pairs over the years and will continue to buy them.,,
Cheryl S.,5,5 days ago,My daughter loves these after or in between softball games ! They are great at the beach or pool. She won't be without them ! They are on trend and she loves them !,,
Joseph L.,5,6 days ago,"Produits de bonne qualité naturel et durable , vous pouvez sortir avec , aller promener tout faire....... En gros je vous le conseille super stylé très bonne adéquate original Nike nous avons beaucoup de numéro en vente n'importe quel taille numéro 37 , 38 , 39 , 40 je vous le conseille très bon confort et pour finir .... Avec un très bon prix",,
Rosimeri K.,5,6 days ago,Melhor chinelo que usei até hoje sofro de fascite planta e ele foi o único que pode usar em época de crises dolorosas. Em minha casa todos nós usamos super recomendo.,,
Justine F.,5,6 days ago,These are very comfortable and surprisingly supportive of the entire for while wearing during a quick walk. Great fit with excellent quality.,,
Billy K.,4,6 days ago,"The Nike Benassi slides deliver reliable comfort with a smooth, cushioned footbed that feels great throughout the day. The fit is easy and secure, offering just the right amount of support for relaxed wear. Crafted with durable materials and clean construction, they maintain their shape and quality even with frequent use.",,
Kirsty H.,5,6 days ago,"Good fit, good quality and good fit! Very comfortable also! I would highly recommend for the beach or out in the sunshine. Wouldn’t buy any other brand",,
Brandi S.,5,6 days ago,Fit is perfect! Super comfortable! The quality is amazing! Support can’t be beat! Durability is what you expect in a slide! Definitely not something to run in.,,
Veronique L.,5,6 days ago,"Hyper confortable agréables à porter, en chaussons ou claquettes de plage elles sont hyper agréables et soulagé les pieds après de longues marche",,
Aya H.,5,6 days ago,Mein Sohn ist total begeistert von diesen Schuhen – er findet sie sogar bequemer als seine Tennisschuhe! Ich kann sie auf jeden Fall weiterempfehlen. Der Preis ist absolut angemessen.,,
Janett R.,5,6 days ago,"Comfortable, stylish. I can wear it anywhere. I mostly were them at home or when running errands. Bought some for all my children. Husband loves them too. Come in different colors. Definitely recommend.",,
Sulamita R.,5,6 days ago,Son utiles pefeptas perfeeeeeeeepptooo estiloooooooooooooooo bueno comodoooooo calidad buenaaaaaaa buen estilo ajusta bien todo perfecto,,
Moh A.,5,6 days ago,"I’ve been using the Nike Benassi Swoosh Slides for a few months now and they’ve quickly become my go-to footwear for casual wear and lounging. They’re incredibly comfortable with a cushioned footbed that makes walking feel effortless. The slides offer decent support for daily use, and I love how durable they’ve been despite frequent use. The fit is true to size, and the style is sleek enough to wear out and about. They’re also super easy to clean, which is a bonus.",,
Ana Paula G.,5,6 days ago,"Son super cómodos y bonitos, son básicos Además están hechos de un material súper duradero, se ajusta perfectamente al pie y son antiderrapantes osea que no te resbalas al usarlos en pisos modernos,",,
Laurha S.,4,6 days ago,Ils est jolie et il est a bon prix ils est très confortable vous pouvez le mettre pour aller où vous voulez et aussi durable il est supportent a l'eau,,
Newa K.,5,6 days ago,"They're really comfortable and very practical for running errands like going on a quick shopping spree, taking the trash out etc. You can also go to the beach with them - my personal favorite way to use them! They're durable and quite never go out of style.",,
Jordan C.,5,6 days ago,"Tres bonnes qualité , elle sont résistante à l’eau et la chaleur ne les déforme pas. Agréable a porter , la taille correspond parfaitement . Elle sont confortable et vraiment pas cher. Je recommande",,
Kenna K.,4,6 days ago,These are comfy and easy to slide on. Perfect for running to the grocery store or hanging out in the back yard - easy to trip sometimes which is a downside.,,
Rachel S.,4,6 days ago,"I use these comfy slippers to do quick errands and take out the trash, get the mail. It’s cute, squishy and flexible when I wear it. Definitely do size up.",,
Damiana L.,5,6 days ago,"Nike Benassi Swoosh Slides: con ajuste perfecto, comodidad superior y estilo casual. Alta cálida y durabilidad en cada paso. Estilo deportivo y relajado, su calidad las hacen perfectas para uso diario.",,
Bobbi R.,5,16 hours ago,I love these slides!! As soon as I get off work and get home I slip these on. They’re comfortable and have a great fit. They are very supportive. I have had mine for a couple of years and they are so durable.,,
Victoria G.,5,6 days ago,I honestly love Nike and these slides are very comfortable and cute. Got a lot of compliments and they are great for outside activities like the pool or beach,,
Charina P.,5,6 days ago,"Son muy buenas y muy cómodas, ideal para ir al parque, a la playa, 🤩💯 muy útil, unas chanclas para un uso cómodo y confiable💯💯💯💯 la recomiendo 🤭",,
Yesenia P.,5,6 days ago,Muy lindas de buena calidad en eperdecto estado con durabilidad y estilo me encanta este tipo de calzado somis favoritos y se los supera recomiendo a ustedes,,
Kaitlan P.,5,6 days ago,Amazing fit! The style is super comfortable and goes with pretty much everything. They last for a long time…I have had mine for 5 years. Definitely a good price for the product!,,
Ledis M.,5,6 days ago,"Son muy hermosas y bastante cómodas se las recomiendo mucho la calidad es perfecta tiene un estilo muy lindo se ajusta bien al número , el material es bueno duran bastante",,
Bélgica C.,5,6 days ago,Son duraderas camina seguro y cómodo que se ajustan a la cómodas de tus pies con tus Nike Besani swoosh son de exelente calidad y suavidad al caminar con un estilo Único calidad exelente con un estilo increíble,,
Cliff S.,5,6 days ago,"I’ve had these slides for nearly 10 years and they have served me well that whole time. Even with heavy use, they’re as comfortable as they were fresh out of the box and exhibit very minimal wear. Highly recommend to fill a quick off and on need.",,
Isa S.,5,6 days ago,"Es súper cómoda, prácticas para estar en el hogar , salir de compras o visitar el abuelo, tienen un estilo único en cuanto a calidad son las mejores ya que suelen durar mucho son súper duraderas no las acaba nadie como dicen los domis",,
Christina C.,5,6 days ago,"I had these slides for 2 years, and I beat them up. I can't believe how long they lasted. I gardened in them. I went through puddles with them. I walked through salt water and sand with them. They were so comfortable. After 2 years, the tops started to peel up. I need a new pair!",,
Amanda S.,5,6 days ago,Absolutely love the convenience of being able to to slip on and off and then be very comfortable! Black and white matches everything to so they perfect,,
Dawn H.,5,6 days ago,"My feet swell often, Nike swoosh slides are extremely comfortable, highly fashionable and priced for everyone to afford that everybody in my family of six has a pair!",,
Lesly M.,5,6 days ago,Se las compré a mi hijo y le encantaron no se las quita le da un estilo y el material es excelente y él me dice que son muy cómodas le queda. Bien ajustadas y lo mucho que le a durado.,,
Shari V.,5,6 days ago,Great comfort love the support it feels like you have nothing on your feet. They go great with casual wear and fit great. I have had mine for almost 4 years and they are still great.,,
Robin B.,4,6 days ago,I'm not normally a slide person....but with tired achy feet theses are perfect.light weight and massage my feet as I walk these are perfect for after a long day of being on your feet,,
Erin B.,5,6 days ago,"I’m not typically big on wearing slides or sandals, but these are an exception. I have psoriatic arthritis pretty badly and my feet are often super achy and sometimes irritated due to the psoriasis, meaning.. I usually prefer to not show my toes or nails, which is a me thing entirely. These slides specifically have been super comfortable to wear with or without socks, which is important to me since I prefer to keep close toed shoes. I’ve had a few different pairs of slides from random brands that have all looked great, but just weren’t near as comfortable as my Nikes. Mine are just typical black with the white logo and they match just about every outfit. I’ve given up on wearing my cutesy slides over these simply due to them not hurting my feet.",,
Saira N.,5,6 days ago,"Muy bonito y confortable el color y la forma son sin duda algo ful recomendado, se puede usar tanto para paseos largos como cortos , es algo que usa",,
Dean S.,5,6 days ago,"Very soft and super comfy , easy to wear all day , hug your feet and could quite easily do day to day tasks wearing these soft sliders , price isn’t to high either",,
Denise D.,5,6 days ago,These provided extra comfort for our beach trip. They held up well in the water and sand. I highly recommend and I can not wait to purchase another pair.,,
John W.,5,6 days ago,Easy to slip on good in the water and on the beach good traction stays on your feet very comfortable comes in different styles you won’t be disappointed,,
Andreea P.,5,6 days ago,"Nike slippers are a solid choice if you’re looking for comfort, style, and brand reliability. They’re designed with soft, cushioned footbeds that offer great support whether you’re lounging at home, stepping out to grab something, or just need something easy to slide into after a workout. The foam soles usually have decent grip, and the strap designs are snug without being too tight. Visually, they’re sleek and modern—Nike always keeps up with trends—so you can rock them with or without socks and still look put together. The durability is decent for casual use, though some wear and tear might show after a few months of heavy use, especially around the strap. Overall, Nike slippers balance comfort, style, and practicality. They’re not the cheapest on the market, but you’re paying for that recognizable swoosh and a dependable design.",,
James H.,5,6 days ago,"Comfortable , Dependable , , all season .without shoes . Used year round . That tells you if you should by this product or not as , while I am getting free products from all the product ideas that I delivered to you then they can send me money by trying out their products and give great feedback . Then can start my own business and then have employees of my own and pay them to be a great person to work for . That is one of my goals to own the business and have employees of my own .",,
Emily D.,5,6 days ago,"The comfiest slides I’ve ever owned, I’ve recommended them to everyone I know. Absolutely worth the price as your feet feel really supported which is rare with slides.",,
Karla V.,5,7 days ago,"Sandalias con mucha durabilidad y comodidad para estar en casa o ir a la playa, el precio es muy razonable, las tallas son muy exactas, el estilo se adapta a todos los gustos",,
Anyeilin S.,5,7 days ago,Son de muy buena calidad y durabilidad y cómodas 😊✨ para todo uso en común la eh usado y me han encantado como buenas sandalias que son lo importante eh que se pueden mojar también,,
Elise M.,5,7 days ago,"Las sandalias con más comodidad que tienen una durabilidad increíble estilo bonito, ajuste bueno además de calidad las súper recomiendo 😉🙂",,
Andrea N.,5,7 days ago,I love how the fit firmly on my feet and don't slide around like most slides do. Like for instance these are the only slides I cam wear that stay on my feet when walking up the hills around my house all my other ones slide off to one side or all together completely when walking up steep inclines and causing me to miss step or twist my ankle.,,
Stephen C.,5,7 days ago,"Really comfy sliders would definitely recommend, good value for money and look the part. The for true to size and are very durable. More colour options would be good. Offer perfect support",,
Jennifer W.,5,7 days ago,"I've had over 10 pairs of these. The quality and fit has increased, even after over 10 years of use. The support and arch comfort are made surprisingly well for slides. These are the absolute best in iconic and trendy new styles. Love these and will continue buying them for myself and my entire family,",,
Danté E.,5,7 days ago,"I highly recommend! 10 out of 10 Nike shoe, very lightweight and easy to slip on. Very durable and will not give out on you after the first couple of wears. I do recommend staying true to size. Great product.",,
Mel B.,5,7 days ago,"All the family have a pair. We use as slippers as they’re so comfortable. They fit well to your feet, are supportive, look cool and last forever!!",,
Brandon J.,5,7 days ago,I absolutely love my Nike slides. They are so comfortable look stylish or anything I wear. I could have one pair and it last week all summer long. They’re absolutely amazing. I love them.,,
Laura H.,5,7 days ago,"Comfortable and durable wear them all the time, fit lovely perfect sizing, great for holidays or just round the house great colours available x",,
Savanah S.,5,7 days ago,They fit great very comfortable If you decide to buy just know they are very great and comfortable. You will not regret picking these the durability and how long they last are crazy.,,
Tyler S.,5,7 days ago,"They've lasted years through heavy use! They're comfortable, and very easy to get on and off. They are very easy to maintain and keep clean, especially in sandy conditions.",,
Malika B.,5,7 days ago,"Trop belle paire ee claquettes, la marque de ces claquette apporte un confort .le prix reste raisonnable et accessible . Plusieurs couleurs disponibles",,
Sailin C.,3,7 days ago,"Esas chanclas valen la pena la verdad un material buenísimo, y el precio se ajusta a su calidad la ,son muy comodas le daria 100 % por ser tan corfortables ,y la verdad duran mucho",,
Afraim M.,5,7 days ago,This kind of sleeper looks very elegant and comfortable for walking a long walk and also fits perfectly for all kinds of people also styles and very supportive when walking a long walk,,
Shonda C.,5,7 days ago,Fit just right the color normal but size is everything true to size I got them a while ago and barely ever take them off pair of sweats with them and a white tee or black ready to go,,
Kaylee W.,5,7 days ago,"I didn’t think I could love a pair of slides this much until I got these. Seriously—throwing them on after a long day, or right after a workout? Instant relief. They’re soft in all the right places, but still feel supportive. Like, my feet actually thank me. What I didn’t expect was how often I’d end up wearing them. I’ve worn them around the house, to grab groceries, even on casual hangouts. They’ve just got that clean, simple look that somehow still feels fresh. They’ve taken a beating too—pool days, random walks, quick trips—and they’re still going strong. If you’re looking for that mix of comfort, ease, and low-key style, these are it.",,
Hannah C.,5,7 days ago,Very comfy really nice wear and dont leave blisters . Colour dosent wear and feet feel supported and nice support through. Very durable and the design is impeccable,,
Kiana C.,5,7 days ago,These sandals are so comfortable! They’re light weight and perfect indoors and outdoors. I use them everywhere when I don’t want to wear sneakers.,,
Anna F.,4,7 days ago,Great slides. Very comfortable and easy to put on. Would definitely recommend it to anyone looking for a comfortable pair of slides. Wouldn't hesitate to purchase these.,,
Sofia S.,5,7 days ago,Un buen estilo para descansar sus pies excelente para todos los días después de la ducha muy conforme con lo que me han enviado muy buena la calidad,,
Kateryna W.,5,7 days ago,"Ich habe mir kürzlich Nike-Badelatschen zugelegt und bin rundum begeistert! Die weiche, aber zugleich federnde Innensohle dämpft jeden Schritt perfekt, und das leichte, wasserabweisende Obermaterial eignet sich ideal für Pool und Strand. Der breite Riemen hält den Fuß sicher, ohne zu scheuern, und das stylische Nike-Logo verleiht dem Look sportliche Eleganz. Sie sind nahezu schwerelos und selbst nach einem ganzen Tag im Einsatz fühlen sich die Füße entspannt an. Absolute Empfehlung für alle, die Komfort, Funktionalität und trendiges Design vereinen möchten!",,
Lisbeth Rachel R.,5,7 days ago,Son muy cómodas son buenas para llevarlas de viaje cuando viajes a cualquier país son de mi agrado son muy suaves son de buena calidad me encantan,,
Leigha A.,5,7 days ago,my favorite slides! I wear them everyday. They go with literally anything and are actually comfortable to wear all day. They're cute and really easy to slip on and off.,,
Cintia P.,4,7 days ago,Contiene buena calidad de duración se ajusta a los tonos de piel diversos y me da un estilo muy necesario para maquillaje suave y no brilla luciendo una piel muy fresca al usar ese corrector se acomoda a todos las pieles con una comodidad fresca comodidad de talla,,
Kader M.,5,7 days ago,"My favorite slide , they are great and awesome I wear them all the time , they are comfortable and soft, fit perfectly ,excellent quality and lovely design. I love them...",,
Amira A.,4,7 days ago,"Great for comfort and vacays. Gives good suppport feet and fits good. Gives a sense of style, perfect for on the go activities. Wear to the beach or even corner store.",,
